Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
10,Flashcards,Learning vocabulary,,995,text,text,,995.0,French,English,Food poisoning,,,Intoxication alimentaire,,,,,C1,
10,Flashcards,Learning vocabulary,,996,text,text,,996.0,French,English,Upset stomach,,,Crise de foie,,,,,B2,
10,Flashcards,Learning vocabulary,,997,text,text,,997.0,French,English,Sprain,,,Entorse,,,,,C1,
10,Flashcards,Learning vocabulary,,998,text,text,,998.0,French,English,Bandage,,,Bandage,,,,,C1,
10,Flashcards,Learning vocabulary,,999,text,text,,999.0,French,English,Allergy,,,Allergie ,,,,,C1,
10,Flashcards,Learning vocabulary,,1000,text,text,,1000.0,French,English,Amputation,,,Amputation,,,,,C1,
10,Flashcards,Learning vocabulary,,1001,text,text,,1001.0,French,English,Painkiller,,,Antidouleur,,,,,C1,
10,Flashcards,Learning vocabulary,,1002,text,text,,1002.0,French,English,Urine,,,Urine,,,,,B2,
10,Flashcards,Learning vocabulary,,1003,text,text,,1003.0,French,English,AIDS,,,SIDA,,,,,B1,
10,Flashcards,Learning vocabulary,,1004,text,text,,1004.0,French,English,Hepatitis,,,Hépatite,,,,,C1,
10,Flashcards,Learning vocabulary,,1005,text,text,,1005.0,French,English,Stroke,,,AVC,,,,,B2,
10,Flashcards,Learning vocabulary,,1006,text,text,,1006.0,French,English,Thrombosis,,,Thrombose,,,,,C1,
10,Flashcards,Learning vocabulary,,1007,text,text,,1007.0,French,English,Thrombolytic,,,Thrombolytique,,,,,C1,
10,Flashcards,Learning vocabulary,,1008,text,text,,1008.0,French,English,Disinfectant,,,Désinfectant,,,,,C1,
10,Flashcards,Learning vocabulary,,1009,text,text,,1009.0,French,English,Antiseptic,,,Antiseptique,,,,,C1,
10,Flashcards,Learning vocabulary,,1010,text,text,,1010.0,French,English,Anti-inflammatory,,,Anti-inflammatoire,,,,,C1,
10,Flashcards,Learning vocabulary,,1011,text,text,,1011.0,French,English,STD,,,MST,,,,,B1,
10,Flashcards,Learning vocabulary,,1012,text,text,,1012.0,French,English,Worm,,,Vers,,,,,B2,
10,Flashcards,Learning vocabulary,,1013,text,text,,1013.0,French,English,Blood pressure,,,tension artérielle,,,,,B2,
10,Flashcards,Learning vocabulary,,1014,text,text,,1014.0,French,English,Syringe ,,,Seringue,,,,,C1,
10,Flashcards,Learning vocabulary,,1015,text,text,,1015.0,French,English,Ophthalmologist,,,Ophtalmologue ,,,,,C1,
10,Flashcards,Learning vocabulary,,1016,text,text,,1016.0,French,English,Gastroenterologist,,,Gastro-entérologue,,,,,C1,
10,Flashcards,Learning vocabulary,,1017,text,text,,1017.0,French,English,Scar,,,Cicatrice,,,,,B2,
10,Flashcards,Learning vocabulary,,1018,text,text,,1018.0,French,English,Injection,,,Injection,,,,,C1,
10,Flashcards,Learning vocabulary,,1019,text,text,,1019.0,French,English,Psychiatrist,,,Psychiatre,,,,,C1,
10,Flashcards,Learning vocabulary,,1020,text,text,,1020.0,French,English,Anxiolytic,,,Anxiolytique,,,,,C1,
10,Flashcards,Learning vocabulary,,1021,text,text,,1021.0,French,English,Antidepressant,,,Antidépresseur,,,,,C1,
10,Flashcards,Learning vocabulary,,1022,text,text,,1022.0,French,English,Sleeping pill,,,Somnifère,,,,,B2,
10,Flashcards,Learning vocabulary,,1023,text,text,,1023.0,French,English,Hernia,,,Hernie,,,,,C1,
10,Flashcards,Learning vocabulary,,1024,text,text,,1024.0,French,English,Back pain,,,Mal au dos,,,,,A2,
10,Flashcards,Learning vocabulary,,1025,text,text,,1025.0,French,English,Lumbago,,,Lumbago,,,,,C1,
10,Flashcards,Learning vocabulary,,1026,text,text,,1026.0,French,English,Torticollis,,,Torticolis,,,,,C1,
10,Flashcards,Learning vocabulary,,1027,text,text,,1027.0,French,English,Alcohol 70,,,Alcool à 70,,,,,B1,
10,Flashcards,Learning vocabulary,,1028,text,text,,1028.0,French,English,Swab,,,Coton-tige,,,,,B2,
10,Flashcards,Learning vocabulary,,1029,text,text,,1029.0,French,English,Dental floss,,,Fil dentaire,,,,,C1,
10,Flashcards,Learning vocabulary,,1030,text,text,,1030.0,French,English,Headache,,,Mal de tête,,,,,C1,
10,Flashcards,Learning vocabulary,,1031,text,text,,1031.0,French,English,Toothache,,,Rage de dents,,,,,C1,
10,Flashcards,Learning vocabulary,,1032,text,text,,1032.0,French,English,Rabbies,,,Rage,,,,,C1,
10,Flashcards,Learning vocabulary,,1033,text,text,,1033.0,French,English,Fever,,,Fièvre,,,,,B2,
10,Flashcards,Learning vocabulary,,1034,text,text,,1034.0,French,English,Pulse,,,Pouls,,,,,B2,
10,Flashcards,Learning vocabulary,,1035,text,text,,1035.0,French,English,Heart rate,,,Rythme cardiaque,,,,,B1,
10,Flashcards,Learning vocabulary,,1036,text,text,,1036.0,French,English,Spasm,,,Spasme,,,,,C1,
10,Flashcards,Learning vocabulary,,1037,text,text,,1037.0,French,English,Depression,,,Dépression,,,,,C1,
10,Flashcards,Learning vocabulary,,1038,text,text,,1038.0,French,English,Mycosis,,,Mycose,,,,,C1,
10,Flashcards,Learning vocabulary,,1039,text,text,,1039.0,French,English,Blood,,,Prise de sang,,,,,B1,
10,Flashcards,Learning vocabulary,,1040,text,text,,1040.0,French,English,Contamination,,,Contamination,,,,,C1,
10,Flashcards,Learning vocabulary,,1041,text,text,,1041.0,French,English,Nosocomial disease,,,Maladie nosocomiale,,,,,C1,
10,Flashcards,Learning vocabulary,,1042,text,text,,1042.0,French,English,Scalpel,,,Scalpel,,,,,C1,
10,Flashcards,Learning vocabulary,,1043,text,text,,1043.0,French,English,Condom,,,Préservatif,,,,,C1,
10,Flashcards,Learning vocabulary,,1044,text,text,,1044.0,French,English,Contraception,,,Contraception,,,,,C1,
10,Flashcards,Learning vocabulary,,1045,text,text,,1045.0,French,English,Pill,,,Pilule,,,,,B2,
10,Flashcards,Learning vocabulary,,1046,text,text,,1046.0,French,English,Capsule,,,Gélule,,,,,C1,
10,Flashcards,Learning vocabulary,,1047,text,text,,1047.0,French,English,Suppository,,,Suppositoire,,,,,C1,
10,Flashcards,Learning vocabulary,,1048,text,text,,1048.0,French,English,Bandage,,,Pansement,,,,,C1,
10,Flashcards,Learning vocabulary,,1049,text,text,,1049.0,French,English,Stitches,,,Points de suture,,,,,C1,
10,Flashcards,Learning vocabulary,,1050,text,text,,1050.0,French,English,Hematoma,,,Hématome,,,,,C1,
10,Flashcards,Learning vocabulary,,1051,text,text,,1051.0,French,English,Wart,,,Verrue,,,,,B2,
10,Flashcards,Learning vocabulary,,1052,text,text,,1052.0,French,English,Sanitary napkin,,,Serviette hygiènique,,,,,C1,
10,Flashcards,Learning vocabulary,,1053,text,text,,1053.0,French,English,Tetanus,,,Tétanos,,,,,C1,
10,Flashcards,Learning vocabulary,,1054,text,text,,1054.0,French,English,Transplant,,,Transplantation,,,,,C1,
10,Flashcards,Learning vocabulary,,1055,text,text,,1055.0,French,English,Vaccine,,,Vaccin,,,,,C1,
10,Flashcards,Learning vocabulary,,1056,text,text,,1056.0,French,English,Venom,,,Venin,,,,,B2,
10,Flashcards,Learning vocabulary,,1057,text,text,,1057.0,French,English,Diabetes,,,Diabète,,,,,C1,
10,Flashcards,Learning vocabulary,,1058,text,text,,1058.0,French,English,Diet,,,Diète,,,,,B1,
10,Flashcards,Learning vocabulary,,1059,text,text,,1059.0,French,English,Epilepsy,,,Epilepsie,,,,,C1,
10,Flashcards,Learning vocabulary,,1060,text,text,,1060.0,French,English,Glycemia,,,Glycémie,,,,,C1,
10,Flashcards,Learning vocabulary,,1061,text,text,,1061.0,French,English,Rheumatism,,,Rhumatisme,,,,,C1,
10,Flashcards,Learning vocabulary,,1062,text,text,,1062.0,French,English,Tumor,,,Tumeur,,,,,B2,
10,Flashcards,Learning vocabulary,,1063,text,text,,1063.0,French,English,Metastasis,,,Métastase,,,,,C1,
10,Flashcards,Learning vocabulary,,1064,text,text,,1064.0,French,English,Arthritis,,,Arthrite,,,,,C1,
10,Flashcards,Learning vocabulary,,1065,text,text,,1065.0,French,English,Cough,,,Toux,,,,,B2,
10,Flashcards,Learning vocabulary,,1066,text,text,,1066.0,French,English,Snoring,,,Ronflement,,,,,C1,
10,Flashcards,Learning vocabulary,,1067,text,text,,1067.0,French,English,May,,,Sans doute,,,,,A1,
10,Flashcards,Learning vocabulary,,1068,text,text,,1068.0,French,English,(dark) Ring,,,Cerne,,,,,B1,
10,Flashcards,Learning vocabulary,,1069,text,text,,1069.0,French,English,Rash,,,Bouton,,,,,B2,
10,Flashcards,Learning vocabulary,,1070,text,text,,1070.0,French,English,Acne,,,Acné,,,,,B2,
10,Flashcards,Learning vocabulary,,1071,text,text,,1071.0,French,English,Shiver,,,Tremblement,,,,,C1,
10,Flashcards,Learning vocabulary,,1072,text,text,,1072.0,French,English,Irritation,,,Irritation,,,,,C1,
10,Flashcards,Learning vocabulary,,1073,text,text,,1073.0,French,English,Anesthesia,,,Anesthésie,,,,,C1,
10,Flashcards,Learning vocabulary,,1074,text,text,,1074.0,French,English,Fatigue,,,Fatigue,,,,,C1,
10,Flashcards,Learning vocabulary,,1075,text,text,,1075.0,French,English,Insomnia,,,Insomnie,,,,,C1,
10,Flashcards,Learning vocabulary,,1076,text,text,,1076.0,French,English,Syphilis,,,Syphilis,,,,,C1,
10,Flashcards,Learning vocabulary,,1077,text,text,,1077.0,French,English,(sg) Louse/Lice (pl),,,Poux,,,,,B2,
10,Flashcards,Learning vocabulary,,1078,text,text,,1078.0,French,English,Typhus,,,Typhus,,,,,C1,
10,Flashcards,Learning vocabulary,,1079,text,text,,1079.0,French,English,Dysentery,,,Dysenterie,,,,,C1,
10,Flashcards,Learning vocabulary,,1080,text,text,,1080.0,French,English,Short-sighted/Myopic,,,Myope,,,,,C1,
10,Flashcards,Learning vocabulary,,1081,text,text,,1081.0,French,English,Long-sighted/Hypermetropic,,,Hypermétrope,,,,,C1,
10,Flashcards,Learning vocabulary,,1082,text,text,,1082.0,French,English,Astigmatic,,,Astigmate,,,,,C1,
10,Flashcards,Learning vocabulary,,1083,text,text,,1083.0,French,English,Short-sightedness/Myopia,,,Myopie,,,,,C1,
10,Flashcards,Learning vocabulary,,1084,text,text,,1084.0,French,English,Dandruff,,,Pellicules,,,,,C1,
10,Flashcards,Learning vocabulary,,1085,text,text,,1085.0,French,English,Nits,,,Lentes,,,,,C1,
10,Flashcards,Learning vocabulary,,1086,text,text,,1086.0,French,English,Hotel,,,Hôtel,,,,,B1,
10,Flashcards,Learning vocabulary,,1087,text,text,,1087.0,French,English,Youth hostel,,,Auberge de Jeunesse,,,,,B2,
10,Flashcards,Learning vocabulary,,1088,text,text,,1088.0,French,English,Room,,,Chambre,,,,,A2,
10,Flashcards,Learning vocabulary,,1089,text,text,,1089.0,French,English,Dormitory,,,Dortoir,,,,,C1,
10,Flashcards,Learning vocabulary,,1090,text,text,,1090.0,French,English,Double room,,,Chambre double,,,,,B1,
10,Flashcards,Learning vocabulary,,1091,text,text,,1091.0,French,English,Starter,,,Entrée,,,,,C1,
10,Flashcards,Learning vocabulary,,1092,text,text,,1092.0,French,English,Book,,,Réserver,,,,,A2,
10,Flashcards,Learning vocabulary,,1093,text,text,,1093.0,French,English,No vacancies,,,Complet,,,,,B2,
10,Flashcards,Learning vocabulary,,1094,text,text,,1094.0,French,English,Available,,,Libre,,,,,C1,
10,Flashcards,Learning vocabulary,,1095,text,text,,1095.0,French,English,Keys,,,Clefs,,,,,B1,
10,Flashcards,Learning vocabulary,,1096,text,text,,1096.0,French,English,Padlock,,,Cadenas,,,,,C1,
10,Flashcards,Learning vocabulary,,1097,text,text,,1097.0,French,English,Bathroom,,,Salle de bain,,,,,C1,
10,Flashcards,Learning vocabulary,,1098,text,text,,1098.0,French,English,Shower,,,Douche,,,,,B2,
10,Flashcards,Learning vocabulary,,1099,text,text,,1099.0,French,English,Pillow,,,Oreiller,,,,,C1,
10,Flashcards,Learning vocabulary,,1100,text,text,,1100.0,French,English,Mattress,,,Matelas,,,,,C1,
10,Flashcards,Learning vocabulary,,1101,text,text,,1101.0,French,English,Sheets,,,Draps,,,,,C1,
10,Flashcards,Learning vocabulary,,1102,text,text,,1102.0,French,English,Bed,,,Lit,,,,,A1,
10,Flashcards,Learning vocabulary,,1103,text,text,,1103.0,French,English,Duvet,,,Couette,,,,,C1,
10,Flashcards,Learning vocabulary,,1104,text,text,,1104.0,French,English,Pillowcase,,,Taie d'oreiller,,,,,C1,
10,Flashcards,Learning vocabulary,,1105,text,text,,1105.0,French,English,Nights,,,Nuits,,,,,B2,
10,Flashcards,Learning vocabulary,,1106,text,text,,1106.0,French,English,Reception,,,Réception,,,,,C1,
10,Flashcards,Learning vocabulary,,1107,text,text,,1107.0,French,English,Receptionist,,,Réceptioniste,,,,,C1,
10,Flashcards,Learning vocabulary,,1108,text,text,,1108.0,French,English,Chambermaid,,,Femme de chambre,,,,,C1,
10,Flashcards,Learning vocabulary,,1109,text,text,,1109.0,French,English,Deposit,,,Garantie,,,,,C1,
10,Flashcards,Learning vocabulary,,1110,text,text,,1110.0,French,English,Towel/Hand towel,,,Serviette de toilette,,,,,B1,
10,Flashcards,Learning vocabulary,,1111,text,text,,1111.0,French,English,Flush,,,Chasse d'eau,,,,,B2,
10,Flashcards,Learning vocabulary,,1112,text,text,,1112.0,French,English,Leak,,,Fuite,,,,,B2,
10,Flashcards,Learning vocabulary,,1113,text,text,,1113.0,French,English,Mirror,,,Miroir,,,,,B2,
10,Flashcards,Learning vocabulary,,1114,text,text,,1114.0,French,English,Stairs,,,Escaliers,,,,,C1,
10,Flashcards,Learning vocabulary,,1115,text,text,,1115.0,French,English,Curtain,,,Rideaux,,,,,C1,
10,Flashcards,Learning vocabulary,,1116,text,text,,1116.0,French,English,Reserved,,,Réservé,,,,,C1,
10,Flashcards,Learning vocabulary,,1117,text,text,,1117.0,French,English,Restaurant,,,Restaurant,,,,,C1,
10,Flashcards,Learning vocabulary,,1118,text,text,,1118.0,French,English,Aperitif,,,Apéritif,,,,,C1,
10,Flashcards,Learning vocabulary,,1119,text,text,,1119.0,French,English,Costs,,,Frais,,,,,B1,
10,Flashcards,Learning vocabulary,,1120,text,text,,1120.0,French,English,Table,,,Table,,,,,B1,
10,Flashcards,Learning vocabulary,,1121,text,text,,1121.0,French,English,Teaspoon,,,Cuillère à café,,,,,C1,
10,Flashcards,Learning vocabulary,,1122,text,text,,1122.0,French,English,Fork,,,Fourchette,,,,,B2,
10,Flashcards,Learning vocabulary,,1123,text,text,,1123.0,French,English,Knife,,,Couteau,,,,,B2,
10,Flashcards,Learning vocabulary,,1124,text,text,,1124.0,French,English,Plate,,,Assiette,,,,,B2,
10,Flashcards,Learning vocabulary,,1125,text,text,,1125.0,French,English,Glass,,,Verre,,,,,B2,
10,Flashcards,Learning vocabulary,,1126,text,text,,1126.0,French,English,Cutlery,,,Couverts,,,,,C1,
10,Flashcards,Learning vocabulary,,1127,text,text,,1127.0,French,English,Wine glass,,,Verre à vin,,,,,B1,
10,Flashcards,Learning vocabulary,,1128,text,text,,1128.0,French,English,Towel,,,Serviette,,,,,B2,
10,Flashcards,Learning vocabulary,,1129,text,text,,1129.0,French,English,Order,,,Commander,,,,,B1,
10,Flashcards,Learning vocabulary,,1130,text,text,,1130.0,French,English,Server,,,Serveur,,,,,B2,
10,Flashcards,Learning vocabulary,,1131,text,text,,1131.0,French,English,Waitress,,,Serveuse,,,,,C1,
10,Flashcards,Learning vocabulary,,1132,text,text,,1132.0,French,English,Menu,,,Menu,,,,,B1,
10,Flashcards,Learning vocabulary,,1133,text,text,,1133.0,French,English,(GB) Bill/(US) Check,,,Addition,,,,,A1,
10,Flashcards,Learning vocabulary,,1134,text,text,,1134.0,French,English,Tip,,,Pourboire,,,,,A2,
10,Flashcards,Learning vocabulary,,1135,text,text,,1135.0,French,English,Tablecloth,,,Nappe,,,,,C1,
10,Flashcards,Learning vocabulary,,1136,text,text,,1136.0,French,English,Dessert,,,Dessert,,,,,C1,
10,Flashcards,Learning vocabulary,,1137,text,text,,1137.0,French,English,Strong,,,Fort,,,,,B2,
10,Flashcards,Learning vocabulary,,1138,text,text,,1138.0,French,English,Weak,,,Faible,,,,,B1,
10,Flashcards,Learning vocabulary,,1139,text,text,,1139.0,French,English,Sociable,,,Sociable,,,,,C1,
10,Flashcards,Learning vocabulary,,1140,text,text,,1140.0,French,English,Antisocial,,,Asocial,,,,,C1,
10,Flashcards,Learning vocabulary,,1141,text,text,,1141.0,French,English,Nice,,,Sympathique,,,,,A2,
10,Flashcards,Learning vocabulary,,1142,text,text,,1142.0,French,English,Respectful,,,Respectueux,,,,,C1,
10,Flashcards,Learning vocabulary,,1143,text,text,,1143.0,French,English,Disrespectful,,,Irrespectueux,,,,,C1,
10,Flashcards,Learning vocabulary,,1144,text,text,,1144.0,French,English,Responsible,,,Responsable,,,,,C1,
10,Flashcards,Learning vocabulary,,1145,text,text,,1145.0,French,English,Irresponsible,,,Irresponsable,,,,,C1,
10,Flashcards,Learning vocabulary,,1146,text,text,,1146.0,French,English,Patient,,,Patient,,,,,C1,
10,Flashcards,Learning vocabulary,,1147,text,text,,1147.0,French,English,Cannot wait,,,Impatient,,,,,B1,
10,Flashcards,Learning vocabulary,,1148,text,text,,1148.0,French,English,Submissive,,,Soumis,,,,,C1,
10,Flashcards,Learning vocabulary,,1149,text,text,,1149.0,French,English,Attentive,,,Attentif,,,,,C1,
10,Flashcards,Learning vocabulary,,1150,text,text,,1150.0,French,English,Bold,,,Audacieux,,,,,B1,
10,Flashcards,Learning vocabulary,,1151,text,text,,1151.0,French,English,Absent-minded,,,Distrait,,,,,C1,
10,Flashcards,Learning vocabulary,,1152,text,text,,1152.0,French,English,Aggressive,,,Agressif,,,,,C1,
10,Flashcards,Learning vocabulary,,1153,text,text,,1153.0,French,English,Arrogant,,,Arrogant,,,,,C1,
10,Flashcards,Learning vocabulary,,1154,text,text,,1154.0,French,English,Skilful,,,Adroit,,,,,C1,
10,Flashcards,Learning vocabulary,,1155,text,text,,1155.0,French,English,Clumsy,,,Maladroit,,,,,C1,
10,Flashcards,Learning vocabulary,,1156,text,text,,1156.0,French,English,Dishonest,,,Malhonnête,,,,,C1,
10,Flashcards,Learning vocabulary,,1157,text,text,,1157.0,French,English,Pernickety,,,Tatillon,,,,,C1,
10,Flashcards,Learning vocabulary,,1158,text,text,,1158.0,French,English,Unconcerned,,,Indifférent,,,,,C1,
10,Flashcards,Learning vocabulary,,1159,text,text,,1159.0,French,English,Lazy,,,Paresseux,,,,,B1,
10,Flashcards,Learning vocabulary,,1160,text,text,,1160.0,French,English,Cruel,,,Cruel,,,,,B2,
10,Flashcards,Learning vocabulary,,1161,text,text,,1161.0,French,English,Cruelty,,,Cruauté,,,,,C1,
10,Flashcards,Learning vocabulary,,1162,text,text,,1162.0,French,English,Laziness,,,Paresse,,,,,C1,
10,Flashcards,Learning vocabulary,,1163,text,text,,1163.0,French,English,Aggressiveness,,,Agressivité,,,,,C1,
10,Flashcards,Learning vocabulary,,1164,text,text,,1164.0,French,English,Patience,,,Patience,,,,,C1,
10,Flashcards,Learning vocabulary,,1165,text,text,,1165.0,French,English,Submission,,,Soumission,,,,,C1,
10,Flashcards,Learning vocabulary,,1166,text,text,,1166.0,French,English,Respect,,,Respect,,,,,B2,
10,Flashcards,Learning vocabulary,,1167,text,text,,1167.0,French,English,Strenght,,,Force,,,,,C1,
10,Flashcards,Learning vocabulary,,1168,text,text,,1168.0,French,English,Weakness,,,Faiblesse,,,,,C1,
10,Flashcards,Learning vocabulary,,1169,text,text,,1169.0,French,English,Arrogance,,,Arrogance,,,,,C1,
10,Flashcards,Learning vocabulary,,1170,text,text,,1170.0,French,English,Impatience,,,Impatience,,,,,C1,
10,Flashcards,Learning vocabulary,,1171,text,text,,1171.0,French,English,Ambition,,,Ambition,,,,,C1,
10,Flashcards,Learning vocabulary,,1172,text,text,,1172.0,French,English,Intelligence,,,Intelligence,,,,,C1,
10,Flashcards,Learning vocabulary,,1173,text,text,,1173.0,French,English,Politeness,,,Politesse,,,,,C1,
10,Flashcards,Learning vocabulary,,1174,text,text,,1174.0,French,English,Obsession,,,Obsession,,,,,C1,
10,Flashcards,Learning vocabulary,,1175,text,text,,1175.0,French,English,Obsessed,,,Obsédé,,,,,C1,
10,Flashcards,Learning vocabulary,,1176,text,text,,1176.0,French,English,Resentment,,,Rancoeur,,,,,C1,
10,Flashcards,Learning vocabulary,,1177,text,text,,1177.0,French,English,Rancorous,,,Rancunier,,,,,C1,
10,Flashcards,Learning vocabulary,,1178,text,text,,1178.0,French,English,Proud,,,Orgueilleux,,,,,B2,
10,Flashcards,Learning vocabulary,,1179,text,text,,1179.0,French,English,Selfish,,,Egoïste,,,,,C1,
10,Flashcards,Learning vocabulary,,1180,text,text,,1180.0,French,English,Selfishness,,,Egoïsme,,,,,C1,
10,Flashcards,Learning vocabulary,,1181,text,text,,1181.0,French,English,Proud,,,Fier,,,,,B2,
10,Flashcards,Learning vocabulary,,1182,text,text,,1182.0,French,English,Pride,,,Fierté,,,,,B2,
10,Flashcards,Learning vocabulary,,1183,text,text,,1183.0,French,English,Impulsive,,,Impulsif,,,,,C1,
10,Flashcards,Learning vocabulary,,1184,text,text,,1184.0,French,English,Impulsiveness,,,Impulsivité,,,,,C1,
10,Flashcards,Learning vocabulary,,1185,text,text,,1185.0,French,English,Impertinent,,,Insolent,,,,,C1,
