Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation,Length_sentence,Length_traget_word,Length_longest_word,Frequency_rarest_word,Score_sentence
38,Cloze_Test,Grammar,Verb_Conjugation,2669,text,text,2187.0,,French,English,Tension is rising between the two religious communities.,Conjugate the verb correctly:,Tension is ... between the two religious communities . (rise),rising,,,,,C1,,8.0,6.0,11.0,3.4800000000000004,28.530600000000007
38,Cloze_Test,Grammar,Verb_Conjugation,2670,text,text,2188.0,,French,English,Both his parents are christians.,Conjugate the verb correctly:,Both his parents ... christians . (be),are,,,,,B1,,5.0,3.0,10.0,1.2599999999999998,14.70553333333333
38,Cloze_Test,Grammar,Verb_Conjugation,2671,text,text,2189.0,,French,English,He is Jewish because his mother is Jewish.,Conjugate the verb correctly:,He ... Jewish because his mother is Jewish . (be),is,,,,,B1,,8.0,2.0,7.0,0.9299999999999997,14.976266666666664
38,Cloze_Test,Grammar,Verb_Conjugation,2672,text,text,2189.0,,French,English,He is Jewish because his mother is Jewish.,Conjugate the verb correctly:,He is Jewish because his mother ... Jewish . (be),is,,,,,B1,,8.0,2.0,7.0,0.9299999999999997,14.976266666666664
38,Cloze_Test,Grammar,Verb_Conjugation,2673,text,text,2193.0,,French,English,Buddhism has nearly disappeared from this country.,Conjugate the verb correctly:,Buddhism ... nearly disappeared from this country . (have),has,,,,,C1,,7.0,3.0,11.0,1.63,30.791505555555553
38,Cloze_Test,Grammar,Verb_Conjugation,2674,text,text,2193.0,,French,English,Buddhism has nearly disappeared from this country.,Conjugate the verb correctly:,Buddhism has nearly ... from this country . (disappear),disappeared,,,,,C1,,7.0,11.0,11.0,3.74,30.791505555555553
38,Cloze_Test,Grammar,Verb_Conjugation,2675,text,text,2194.0,,French,English,Christianism has spread due to the European colonization.,Conjugate the verb correctly:,Christianism ... spread due to the European colonization . (have),has,,,,,C1,,8.0,3.0,12.0,1.63,73.65771666666667
38,Cloze_Test,Grammar,Verb_Conjugation,2676,text,text,2195.0,,French,English,Islam is very widespread in Asia and in Africa.,Conjugate the verb correctly:,Islam ... very widespread in Asia and in Africa . (be),is,,,,,B2,,9.0,2.0,10.0,0.9299999999999997,24.043481249999996
38,Cloze_Test,Grammar,Verb_Conjugation,2677,text,text,2196.0,,French,English,Judaism is one of the oldest monotheistic religion.,Conjugate the verb correctly:,Judaism ... one of the oldest monotheistic religion . (be),is,,,,,C1,,8.0,2.0,12.0,0.9299999999999997,46.9456
38,Cloze_Test,Grammar,Verb_Conjugation,2678,text,text,2197.0,,French,English,She prays every day before going to bed.,Conjugate the verb correctly:,She ... every day before going to bed . (pray),prays,,,,,B2,,8.0,5.0,6.0,4.9,21.660722222222223
38,Cloze_Test,Grammar,Verb_Conjugation,2679,text,text,2197.0,,French,English,She prays every day before going to bed.,Conjugate the verb correctly:,She prays every day before ... to bed . (go),going,,,,,B2,,8.0,5.0,6.0,2.0599999999999996,21.660722222222223
38,Cloze_Test,Grammar,Verb_Conjugation,2680,text,text,2198.0,,French,English,Her prayers have not been heard.,Conjugate the verb correctly:,Her prayers have not ... heard . (be),been,,,,,B1,,6.0,4.0,7.0,1.7300000000000004,13.3472
38,Cloze_Test,Grammar,Verb_Conjugation,2681,text,text,2198.0,,French,English,Her prayers have not been heard.,Conjugate the verb correctly:,Her prayers have not been ... . (hear),heard,,,,,B1,,6.0,5.0,7.0,2.7300000000000004,13.3472
38,Cloze_Test,Grammar,Verb_Conjugation,2682,text,text,2199.0,,French,English,She meditates every day at 5 a.m.,Conjugate the verb correctly:,She ... every day at 5 a.m . (meditate),meditates,,,,,C1,,7.0,9.0,9.0,5.859999999999999,29.612533333333328
38,Cloze_Test,Grammar,Verb_Conjugation,2683,text,text,2200.0,,French,English,Meditation is a daily practice of this philosophy.,Conjugate the verb correctly:,Meditation ... a daily practice of this philosophy . (be),is,,,,,C1,,8.0,2.0,10.0,0.9299999999999997,27.49275
38,Cloze_Test,Grammar,Verb_Conjugation,2684,text,text,2202.0,,French,English,He comes from an Atheistic family.,Conjugate the verb correctly:,He ... from an Atheistic family . (come),comes,,,,,C1,,6.0,5.0,9.0,2.6399999999999997,26.9744
38,Cloze_Test,Grammar,Verb_Conjugation,2685,text,text,2203.0,,French,English,He has never read the Bible.,Conjugate the verb correctly:,He ... never read the Bible . (have),has,,,,,A1,,6.0,3.0,5.0,1.63,8.82492222222222
38,Cloze_Test,Grammar,Verb_Conjugation,2686,text,text,2204.0,,French,English,It took him two years to read the Koran.,Conjugate the verb correctly:,It ... him two years to read the Koran . (take),took,,,,,B2,,9.0,4.0,5.0,2.49,18.35655
38,Cloze_Test,Grammar,Verb_Conjugation,2687,text,text,2205.0,,French,English,The Cardinal Richelieu was very influential.,Conjugate the verb correctly:,The Cardinal Richelieu ... very influential . (be),was,,,,,C1,,6.0,3.0,11.0,1.1799999999999997,39.901294444444446
38,Cloze_Test,Grammar,Verb_Conjugation,2688,text,text,2206.0,,French,English,This big family has a private chapel.,Conjugate the verb correctly:,This big family ... a private chapel . (have),has,,,,,B2,,7.0,3.0,7.0,1.63,16.490938888888888
38,Cloze_Test,Grammar,Verb_Conjugation,2689,text,text,2207.0,,French,English,The imam has declared foreworks haram.,Conjugate the verb correctly:,The imam ... declared foreworks haram . (have),has,,,,,C1,,6.0,3.0,9.0,1.63,64.95555555555556
38,Cloze_Test,Grammar,Verb_Conjugation,2690,text,text,2207.0,,French,English,The imam has declared foreworks haram.,Conjugate the verb correctly:,The imam has ... foreworks haram . (declare),declared,,,,,C1,,6.0,8.0,9.0,3.45,64.95555555555556
38,Cloze_Test,Grammar,Verb_Conjugation,2691,text,text,2208.0,,French,English,Freedom of religion is not respected in this country.,Conjugate the verb correctly:,Freedom of religion ... not respected in this country . (be),is,,,,,B2,,9.0,2.0,9.0,0.9299999999999997,24.61073333333333
38,Cloze_Test,Grammar,Verb_Conjugation,2692,text,text,2208.0,,French,English,Freedom of religion is not respected in this country.,Conjugate the verb correctly:,Freedom of religion is not ... in this country . (respect),respected,,,,,B2,,9.0,9.0,9.0,3.8899999999999997,24.61073333333333
38,Cloze_Test,Grammar,Verb_Conjugation,2693,text,text,2209.0,,French,English,The population rebelled against the clergy.,Conjugate the verb correctly:,The population ... against the clergy . (rebel),rebelled,,,,,C1,,6.0,8.0,10.0,5.05,38.01303333333333
38,Cloze_Test,Grammar,Verb_Conjugation,2694,text,text,2210.0,,French,English,He does not believe in Hell.,Conjugate the verb correctly:,He ... not believe in Hell . (do),does,,,,,A1,,6.0,4.0,7.0,2.26,7.424000000000001
38,Cloze_Test,Grammar,Verb_Conjugation,2695,text,text,2211.0,,French,English,"He thinks he is going to Heaven, not to Hell.",Conjugate the verb correctly:,"He ... he is going to Heaven , not to Hell . (think)",thinks,,,,,B2,,10.0,6.0,6.0,3.2199999999999998,16.931375
38,Cloze_Test,Grammar,Verb_Conjugation,2696,text,text,2211.0,,French,English,"He thinks he is going to Heaven, not to Hell.",Conjugate the verb correctly:,"He thinks he ... going to Heaven , not to Hell . (be)",is,,,,,B2,,10.0,2.0,6.0,0.9299999999999997,16.931375
38,Cloze_Test,Grammar,Verb_Conjugation,2697,text,text,2211.0,,French,English,"He thinks he is going to Heaven, not to Hell.",Conjugate the verb correctly:,"He thinks he is ... to Heaven , not to Hell . (go)",going,,,,,B2,,10.0,5.0,6.0,2.0599999999999996,16.931375
38,Cloze_Test,Grammar,Verb_Conjugation,2698,text,text,2212.0,,French,English,She performs miracles.,Conjugate the verb correctly:,She ... miracles . (perform),performs,,,,,B2,,3.0,8.0,8.0,4.029999999999999,16.81395555555555
38,Cloze_Test,Grammar,Verb_Conjugation,2699,text,text,2213.0,,French,English,"Once, he had faith, now he has lost it.",Conjugate the verb correctly:,"Once , he ... faith , now he has lost it . (have)",had,,,,,A2,,9.0,3.0,5.0,1.67,11.189624999999998
38,Cloze_Test,Grammar,Verb_Conjugation,2700,text,text,2213.0,,French,English,"Once, he had faith, now he has lost it.",Conjugate the verb correctly:,"Once , he had faith , now he ... lost it . (have)",has,,,,,A2,,9.0,3.0,5.0,1.63,11.189624999999998
38,Cloze_Test,Grammar,Verb_Conjugation,2701,text,text,2213.0,,French,English,"Once, he had faith, now he has lost it.",Conjugate the verb correctly:,"Once , he had faith , now he has ... it . (lose)",lost,,,,,A2,,9.0,4.0,5.0,2.6100000000000003,11.189624999999998
38,Cloze_Test,Grammar,Verb_Conjugation,2702,text,text,2214.0,,French,English,He is a real believer.,Conjugate the verb correctly:,He ... a real believer . (be),is,,,,,B1,,5.0,2.0,8.0,0.9299999999999997,11.873822222222222
38,Cloze_Test,Grammar,Verb_Conjugation,2703,text,text,2215.0,,French,English,A demon took over his body.,Conjugate the verb correctly:,A demon ... over his body . (take),took,,,,,A2,,6.0,4.0,5.0,2.49,11.568277777777778
38,Cloze_Test,Grammar,Verb_Conjugation,2704,text,text,2216.0,,French,English,He goes to the synagogue from time to time.,Conjugate the verb correctly:,He ... to the synagogue from time to time . (go),goes,,,,,B2,,9.0,4.0,9.0,2.7800000000000002,22.411999999999995
38,Cloze_Test,Grammar,Verb_Conjugation,2705,text,text,2217.0,,French,English,Pilgrims have walked for weeks.,Conjugate the verb correctly:,Pilgrims have ... for weeks . (walk),walked,,,,,B2,,5.0,6.0,8.0,3.33,19.66702222222222
38,Cloze_Test,Grammar,Verb_Conjugation,2706,text,text,2218.0,,French,English,The Pope gives audience in the morning.,Conjugate the verb correctly:,The Pope ... audience in the morning . (give),gives,,,,,B2,,7.0,5.0,8.0,2.9699999999999998,17.937435185185183
38,Cloze_Test,Grammar,Verb_Conjugation,2707,text,text,2219.0,,French,English,The original sin does not exist in this religion.,Conjugate the verb correctly:,The original sin ... not exist in this religion . (do),does,,,,,B2,,9.0,4.0,8.0,2.26,19.359999999999996
38,Cloze_Test,Grammar,Verb_Conjugation,2708,text,text,2220.0,,French,English,"In that branch of Islam, saints are venerated.",Conjugate the verb correctly:,"In that branch of Islam , saints ... venerated . (be)",are,,,,,C1,,8.0,3.0,9.0,1.2599999999999998,35.110905555555554
38,Cloze_Test,Grammar,Verb_Conjugation,2709,text,text,2220.0,,French,English,"In that branch of Islam, saints are venerated.",Conjugate the verb correctly:,"In that branch of Islam , saints are ... . (venerate)",venerated,,,,,C1,,8.0,9.0,9.0,5.29,35.110905555555554
38,Cloze_Test,Grammar,Verb_Conjugation,2710,text,text,2221.0,,French,English,Not a lot of women are women.,Conjugate the verb correctly:,Not a lot of women ... women . (be),are,,,,,A1,,7.0,3.0,5.0,1.2599999999999998,4.547024999999999
38,Cloze_Test,Grammar,Verb_Conjugation,2711,text,text,2222.0,,French,English,He is learning the cow sura.,Conjugate the verb correctly:,He ... learning the cow sura . (be),is,,,,,B2,,6.0,2.0,8.0,0.9299999999999997,19.121599999999997
38,Cloze_Test,Grammar,Verb_Conjugation,2712,text,text,2222.0,,French,English,He is learning the cow sura.,Conjugate the verb correctly:,He is ... the cow sura . (learn),learning,,,,,B2,,6.0,8.0,8.0,3.08,19.121599999999997
38,Cloze_Test,Grammar,Verb_Conjugation,2713,text,text,2223.0,,French,English,"Temptation was too strong, he gave in.",Conjugate the verb correctly:,"Temptation ... too strong , he gave in . (be)",was,,,,,B2,,7.0,3.0,10.0,1.1799999999999997,20.032777777777774
38,Cloze_Test,Grammar,Verb_Conjugation,2714,text,text,2223.0,,French,English,"Temptation was too strong, he gave in.",Conjugate the verb correctly:,"Temptation was too strong , he ... in . (give)",gave,,,,,B2,,7.0,4.0,10.0,2.75,20.032777777777774
38,Cloze_Test,Grammar,Verb_Conjugation,2715,text,text,2225.0,,French,English,The muezzin calls the worshippers to the prayer.,Conjugate the verb correctly:,The muezzin ... the worshippers to the prayer . (call),calls,,,,,C1,,8.0,5.0,11.0,3.09,62.07855555555556
38,Cloze_Test,Grammar,Verb_Conjugation,2716,text,text,2226.0,,French,English,He converted to Judaism to be able to marry his wife.,Conjugate the verb correctly:,He ... to Judaism to be able to marry his wife . (convert),converted,,,,,C1,,11.0,9.0,9.0,3.79,34.5322049382716
38,Cloze_Test,Grammar,Verb_Conjugation,2717,text,text,2227.0,,French,English,His conversion to Islam was the origin of numerous arguments.,Conjugate the verb correctly:,His conversion to Islam ... the origin of numerous arguments . (be),was,,,,,C1,,10.0,3.0,10.0,1.1799999999999997,30.74635555555555
38,Cloze_Test,Grammar,Verb_Conjugation,2718,text,text,2228.0,,French,English,Her brothers were here for her baptism.,Conjugate the verb correctly:,Her brothers ... here for her baptism . (be),were,,,,,B2,,7.0,4.0,8.0,1.6600000000000001,23.206750000000003
38,Cloze_Test,Grammar,Verb_Conjugation,2719,text,text,2229.0,,French,English,"In some religions, the soul is immortal.",Conjugate the verb correctly:,"In some religions , the soul ... immortal . (be)",is,,,,,B2,,7.0,2.0,9.0,0.9299999999999997,22.263900000000003
38,Cloze_Test,Grammar,Verb_Conjugation,2720,text,text,2230.0,,French,English,He is going to do his First Communion soon.,Conjugate the verb correctly:,He ... going to do his First Communion soon . (be),is,,,,,B2,,9.0,2.0,9.0,0.9299999999999997,20.401333333333334
38,Cloze_Test,Grammar,Verb_Conjugation,2721,text,text,2230.0,,French,English,He is going to do his First Communion soon.,Conjugate the verb correctly:,He is ... to do his First Communion soon . (go),going,,,,,B2,,9.0,5.0,9.0,2.0599999999999996,20.401333333333334
38,Cloze_Test,Grammar,Verb_Conjugation,2722,text,text,2231.0,,French,English,He is doing his ablutions every morning.,Conjugate the verb correctly:,He ... doing his ablutions every morning . (be),is,,,,,C1,,7.0,2.0,9.0,0.9299999999999997,34.72054444444445
38,Cloze_Test,Grammar,Verb_Conjugation,2723,text,text,2231.0,,French,English,He is doing his ablutions every morning.,Conjugate the verb correctly:,He is ... his ablutions every morning . (do),doing,,,,,C1,,7.0,5.0,9.0,2.4000000000000004,34.72054444444445
38,Cloze_Test,Grammar,Verb_Conjugation,2724,text,text,2232.0,,French,English,He has made an offering to the gods.,Conjugate the verb correctly:,He ... made an offering to the gods . (have),has,,,,,B1,,8.0,3.0,8.0,1.63,12.463999999999997
38,Cloze_Test,Grammar,Verb_Conjugation,2725,text,text,2232.0,,French,English,He has made an offering to the gods.,Conjugate the verb correctly:,He has ... an offering to the gods . (make),made,,,,,B1,,8.0,4.0,8.0,2.08,12.463999999999997
38,Cloze_Test,Grammar,Verb_Conjugation,2726,text,text,2233.0,,French,English,He is afraid of the wrath of gods.,Conjugate the verb correctly:,He ... afraid of the wrath of gods . (be),is,,,,,B2,,8.0,2.0,6.0,0.9299999999999997,16.978857142857137
38,Cloze_Test,Grammar,Verb_Conjugation,2727,text,text,2235.0,,French,English,He does not believe in spirits.,Conjugate the verb correctly:,He ... not believe in spirits . (do),does,,,,,B1,,6.0,4.0,7.0,2.26,13.090133333333332
38,Cloze_Test,Grammar,Verb_Conjugation,2728,text,text,2236.0,,French,English,Chinese medicine has a millenia-long history.,Conjugate the verb correctly:,Chinese medicine ... a millenia - long history . (have),has,,,,,C1,,7.0,3.0,8.0,1.63,40.13819444444444
38,Cloze_Test,Grammar,Verb_Conjugation,2729,text,text,2237.0,,French,English,He interrupted his biology studies.,Conjugate the verb correctly:,He ... his biology studies . (interrupt),interrupted,,,,,B2,,5.0,11.0,11.0,4.15,23.13394444444444
38,Cloze_Test,Grammar,Verb_Conjugation,2730,text,text,2238.0,,French,English,He has a PhD in nuclear physics.,Conjugate the verb correctly:,He ... a PhD in nuclear physics . (have),has,,,,,B1,,7.0,3.0,7.0,1.63,15.187266666666664
38,Cloze_Test,Grammar,Verb_Conjugation,2731,text,text,2239.0,,French,English,He does not like chemistry.,Conjugate the verb correctly:,He ... not like chemistry . (do),does,,,,,A2,,5.0,4.0,9.0,2.26,11.112222222222222
38,Cloze_Test,Grammar,Verb_Conjugation,2732,text,text,2240.0,,French,English,She hates mathematics.,Conjugate the verb correctly:,She ... mathematics . (hate),hates,,,,,B1,,3.0,5.0,11.0,3.8499999999999996,14.292055555555555
38,Cloze_Test,Grammar,Verb_Conjugation,2733,text,text,2241.0,,French,English,He is in first year of law school.,Conjugate the verb correctly:,He ... in first year of law school . (be),is,,,,,A1,,8.0,2.0,6.0,0.9299999999999997,6.506633333333333
